INFO 2024-10-12 12:43:04,356 autoreload Watching for file changes with StatReloader
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 883, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\context.py", line 85, in __getitem__
    raise KeyError(key)
KeyError: 'sub_parent'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 889, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
                                            ^^^^^^^^
AttributeError: type object 'RequestContext' has no attribute 'sub_parent'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
ValueError: invalid literal for int() with base 10: 'sub_parent'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [sub_parent] in [{'True': True, 'False': False, 'None': None}, {'csrf_token': <SimpleLazyObject: <function csrf.<locals>._get_val at 0x000001BE8E1E47C0>>, 'request': <WSGIRequest: GET '/profiles/profile/'>, 'user': <SimpleLazyObject: <User: front>>, 'perms': PermWrapper(<SimpleLazyObject: <User: front>>), 'messages': <FallbackStorage: request=<WSGIRequest: GET '/profiles/profile/'>>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'SUCCESS': 25, 'WARNING': 30, 'ERROR': 40}}, {}, {'profile': <PlayerProfile: front>, 'LANGUAGE_CODE': 'en-us', 'LANGUAGE_BIDI': False, 'direction': {'panel': 'text-left', 'notify': 'right', 'float': 'float-right', 'reverse_panel': 'text-right', 'nav': 'ml-auto'}, 'admin_setting': {}}, {'block': <Block Node: sidebar. Contents: [<TextNode: '\n    '>, <IncludeNode: template=<FilterExpression "'includes/sidebar.html'">>, <TextNode: '\n  '>]>}, {}, {'app_list': [{'app_label': 'profiles', 'url': '/admin/profiles/', 'url_blank': False, 'label': 'Profiles', 'has_perms': True, 'icon': None, 'models': [{'url': '/admin/profiles/playerprofile/', 'url_blank': False, 'name': 'playerprofile', 'object_name': 'PlayerProfile', 'label': 'Player profiles', 'has_perms': True, 'current': False}], 'pinned': False, 'custom': False, 'items': [{'url': '/admin/profiles/playerprofile/', 'url_blank': False, 'name': 'playerprofile', 'object_name': 'PlayerProfile', 'label': 'Player profiles', 'has_perms': True, 'current': False}], 'current': False}]}]
DEBUG 2024-10-12 12:44:34,302 base Exception while resolving variable 'segment' in template 'profiles/playerprofile_detail.html'.
Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 883, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\context.py", line 85, in __getitem__
    raise KeyError(key)
KeyError: 'segment'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 889, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
                                            ^^^^^^^^
AttributeError: type object 'RequestContext' has no attribute 'segment'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
ValueError: invalid literal for int() with base 10: 'segment'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [segment] in [{'True': True, 'False': False, 'None': None}, {'csrf_token': <SimpleLazyObject: <function csrf.<locals>._get_val at 0x000001BE8E1E47C0>>, 'request': <WSGIRequest: GET '/profiles/profile/'>, 'user': <SimpleLazyObject: <User: front>>, 'perms': PermWrapper(<SimpleLazyObject: <User: front>>), 'messages': <FallbackStorage: request=<WSGIRequest: GET '/profiles/profile/'>>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'SUCCESS': 25, 'WARNING': 30, 'ERROR': 40}}, {}, {'profile': <PlayerProfile: front>, 'LANGUAGE_CODE': 'en-us', 'LANGUAGE_BIDI': False, 'direction': {'panel': 'text-left', 'notify': 'right', 'float': 'float-right', 'reverse_panel': 'text-right', 'nav': 'ml-auto'}, 'admin_setting': {}}, {'block': <Block Node: sidebar. Contents: [<TextNode: '\n    '>, <IncludeNode: template=<FilterExpression "'includes/sidebar.html'">>, <TextNode: '\n  '>]>}, {}, {'app_list': [{'app_label': 'profiles', 'url': '/admin/profiles/', 'url_blank': False, 'label': 'Profiles', 'has_perms': True, 'icon': None, 'models': [{'url': '/admin/profiles/playerprofile/', 'url_blank': False, 'name': 'playerprofile', 'object_name': 'PlayerProfile', 'label': 'Player profiles', 'has_perms': True, 'current': False}], 'pinned': False, 'custom': False, 'items': [{'url': '/admin/profiles/playerprofile/', 'url_blank': False, 'name': 'playerprofile', 'object_name': 'PlayerProfile', 'label': 'Player profiles', 'has_perms': True, 'current': False}], 'current': False}]}]
DEBUG 2024-10-12 12:44:34,303 base Exception while resolving variable 'segment' in template 'profiles/playerprofile_detail.html'.
Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 883, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\context.py", line 85, in __getitem__
    raise KeyError(key)
KeyError: 'segment'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 889, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
                                            ^^^^^^^^
AttributeError: type object 'RequestContext' has no attribute 'segment'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
ValueError: invalid literal for int() with base 10: 'segment'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [segment] in [{'True': True, 'False': False, 'None': None}, {'csrf_token': <SimpleLazyObject: <function csrf.<locals>._get_val at 0x000001BE8E1E47C0>>, 'request': <WSGIRequest: GET '/profiles/profile/'>, 'user': <SimpleLazyObject: <User: front>>, 'perms': PermWrapper(<SimpleLazyObject: <User: front>>), 'messages': <FallbackStorage: request=<WSGIRequest: GET '/profiles/profile/'>>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'SUCCESS': 25, 'WARNING': 30, 'ERROR': 40}}, {}, {'profile': <PlayerProfile: front>, 'LANGUAGE_CODE': 'en-us', 'LANGUAGE_BIDI': False, 'direction': {'panel': 'text-left', 'notify': 'right', 'float': 'float-right', 'reverse_panel': 'text-right', 'nav': 'ml-auto'}, 'admin_setting': {}}, {'block': <Block Node: sidebar. Contents: [<TextNode: '\n    '>, <IncludeNode: template=<FilterExpression "'includes/sidebar.html'">>, <TextNode: '\n  '>]>}, {}, {'app_list': [{'app_label': 'profiles', 'url': '/admin/profiles/', 'url_blank': False, 'label': 'Profiles', 'has_perms': True, 'icon': None, 'models': [{'url': '/admin/profiles/playerprofile/', 'url_blank': False, 'name': 'playerprofile', 'object_name': 'PlayerProfile', 'label': 'Player profiles', 'has_perms': True, 'current': False}], 'pinned': False, 'custom': False, 'items': [{'url': '/admin/profiles/playerprofile/', 'url_blank': False, 'name': 'playerprofile', 'object_name': 'PlayerProfile', 'label': 'Player profiles', 'has_perms': True, 'current': False}], 'current': False}]}]
DEBUG 2024-10-12 12:44:34,304 base Exception while resolving variable 'segment' in template 'profiles/playerprofile_detail.html'.
Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 883, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\context.py", line 85, in __getitem__
    raise KeyError(key)
KeyError: 'segment'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 889, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
                                            ^^^^^^^^
AttributeError: type object 'RequestContext' has no attribute 'segment'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
ValueError: invalid literal for int() with base 10: 'segment'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [segment] in [{'True': True, 'False': False, 'None': None}, {'csrf_token': <SimpleLazyObject: <function csrf.<locals>._get_val at 0x000001BE8E1E47C0>>, 'request': <WSGIRequest: GET '/profiles/profile/'>, 'user': <SimpleLazyObject: <User: front>>, 'perms': PermWrapper(<SimpleLazyObject: <User: front>>), 'messages': <FallbackStorage: request=<WSGIRequest: GET '/profiles/profile/'>>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'SUCCESS': 25, 'WARNING': 30, 'ERROR': 40}}, {}, {'profile': <PlayerProfile: front>, 'LANGUAGE_CODE': 'en-us', 'LANGUAGE_BIDI': False, 'direction': {'panel': 'text-left', 'notify': 'right', 'float': 'float-right', 'reverse_panel': 'text-right', 'nav': 'ml-auto'}, 'admin_setting': {}}, {'block': <Block Node: sidebar. Contents: [<TextNode: '\n    '>, <IncludeNode: template=<FilterExpression "'includes/sidebar.html'">>, <TextNode: '\n  '>]>}, {}, {'app_list': [{'app_label': 'profiles', 'url': '/admin/profiles/', 'url_blank': False, 'label': 'Profiles', 'has_perms': True, 'icon': None, 'models': [{'url': '/admin/profiles/playerprofile/', 'url_blank': False, 'name': 'playerprofile', 'object_name': 'PlayerProfile', 'label': 'Player profiles', 'has_perms': True, 'current': False}], 'pinned': False, 'custom': False, 'items': [{'url': '/admin/profiles/playerprofile/', 'url_blank': False, 'name': 'playerprofile', 'object_name': 'PlayerProfile', 'label': 'Player profiles', 'has_perms': True, 'current': False}], 'current': False}]}]
DEBUG 2024-10-12 12:44:34,305 base Exception while resolving variable 'segment' in template 'profiles/playerprofile_detail.html'.
Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 883, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\context.py", line 85, in __getitem__
    raise KeyError(key)
KeyError: 'segment'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 889, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
                                            ^^^^^^^^
AttributeError: type object 'RequestContext' has no attribute 'segment'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 899, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
ValueError: invalid literal for int() with base 10: 'segment'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\zawar\PycharmProjects\softui\env\Lib\site-packages\django\template\base.py", line 906, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [segment] in [{'True': True, 'False': False, 'None': None}, {'csrf_token': <SimpleLazyObject: <function csrf.<locals>._get_val at 0x000001BE8E1E47C0>>, 'request': <WSGIRequest: GET '/profiles/profile/'>, 'user': <SimpleLazyObject: <User: front>>, 'perms': PermWrapper(<SimpleLazyObject: <User: front>>), 'messages': <FallbackStorage: request=<WSGIRequest: GET '/profiles/profile/'>>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'SUCCESS': 25, 'WARNING': 30, 'ERROR': 40}}, {}, {'profile': <PlayerProfile: front>, 'LANGUAGE_CODE': 'en-us', 'LANGUAGE_BIDI': False, 'direction': {'panel': 'text-left', 'notify': 'right', 'float': 'float-right', 'reverse_panel': 'text-right', 'nav': 'ml-auto'}, 'admin_setting': {}}, {'block': <Block Node: sidebar. Contents: [<TextNode: '\n    '>, <IncludeNode: template=<FilterExpression "'includes/sidebar.html'">>, <TextNode: '\n  '>]>}, {}, {'app_list': [{'app_label': 'profiles', 'url': '/admin/profiles/', 'url_blank': False, 'label': 'Profiles', 'has_perms': True, 'icon': None, 'models': [{'url': '/admin/profiles/playerprofile/', 'url_blank': False, 'name': 'playerprofile', 'object_name': 'PlayerProfile', 'label': 'Player profiles', 'has_perms': True, 'current': False}], 'pinned': False, 'custom': False, 'items': [{'url': '/admin/profiles/playerprofile/', 'url_blank': False, 'name': 'playerprofile', 'object_name': 'PlayerProfile', 'label': 'Player profiles', 'has_perms': True, 'current': False}], 'current': False}]}]
